,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
1325,6.648636,-0.0329,1.0224,0.1521,1.034,Walking,JBGG,Oppo
1326,6.651823,-0.0382,1.0209,0.128,1.03,Walking,JBGG,Oppo
1327,6.65612,-0.0357,1.0207,0.1287,1.029,Walking,JBGG,Oppo
1328,6.6609,-0.0378,1.0286,0.1238,1.037,Walking,JBGG,Oppo
1329,6.666103,-0.0399,1.0366,0.1187,1.044,Walking,JBGG,Oppo
1330,6.67155,-0.047,1.0498,0.1113,1.057,Walking,JBGG,Oppo
1331,6.676409,-0.049,1.0542,0.1209,1.062,Walking,JBGG,Oppo
1332,6.681192,-0.0551,1.054,0.1358,1.064,Walking,JBGG,Oppo
1333,6.687293,-0.056,1.061,0.148,1.073,Walking,JBGG,Oppo
1334,6.691331,-0.0626,1.065,0.1666,1.08,Walking,JBGG,Oppo
1335,6.696074,-0.0619,1.0676,0.1763,1.084,Walking,JBGG,Oppo
1336,6.701071,-0.0665,1.0701,0.1898,1.089,Walking,JBGG,Oppo
1337,6.70685,-0.0685,1.0718,0.2003,1.093,Walking,JBGG,Oppo
1338,6.711987,-0.0649,1.0818,0.2066,1.103,Walking,JBGG,Oppo
1339,6.717992,-0.069,1.0836,0.2082,1.106,Walking,JBGG,Oppo
1340,6.720988,-0.0721,1.0933,0.1961,1.113,Walking,JBGG,Oppo
1341,6.72643,-0.0707,1.0894,0.1891,1.108,Walking,JBGG,Oppo
1342,6.731394,-0.0776,1.0867,0.1933,1.107,Walking,JBGG,Oppo
1343,6.736623,-0.0763,1.0924,0.1875,1.111,Walking,JBGG,Oppo
1344,6.741517,-0.0793,1.0889,0.1727,1.105,Walking,JBGG,Oppo
1345,6.746287,-0.0795,1.0929,0.1651,1.108,Walking,JBGG,Oppo
1346,6.752304,-0.0697,1.088,0.1595,1.102,Walking,JBGG,Oppo
1347,6.756248,-0.0742,1.0813,0.1516,1.094,Walking,JBGG,Oppo
1348,6.761458,-0.0805,1.0757,0.1395,1.088,Walking,JBGG,Oppo
1349,6.766421,-0.087,1.0731,0.1331,1.085,Walking,JBGG,Oppo
1350,6.771413,-0.0861,1.0779,0.137,1.09,Walking,JBGG,Oppo
1351,6.776486,-0.0947,1.085,0.1565,1.1,Walking,JBGG,Oppo
1352,6.781441,-0.0866,1.0974,0.1788,1.115,Walking,JBGG,Oppo
1353,6.78677,-0.0763,1.1072,0.2089,1.129,Walking,JBGG,Oppo
1354,6.791619,-0.0727,1.1151,0.2215,1.139,Walking,JBGG,Oppo
1355,6.79719,-0.0812,1.1221,0.2364,1.15,Walking,JBGG,Oppo
1356,6.802486,-0.0812,1.13,0.2455,1.159,Walking,JBGG,Oppo
1357,6.807397,-0.0812,1.1319,0.2423,1.16,Walking,JBGG,Oppo
1358,6.817125,-0.0851,1.1278,0.2311,1.154,Walking,JBGG,Oppo
1359,6.818242,-0.0937,1.1234,0.2262,1.15,Walking,JBGG,Oppo
1360,6.821674,-0.1037,1.1143,0.2252,1.142,Walking,JBGG,Oppo
1361,6.826429,-0.1044,1.1048,0.2224,1.132,Walking,JBGG,Oppo
1362,6.831823,-0.1117,1.0969,0.2248,1.125,Walking,JBGG,Oppo
1363,6.836559,-0.111,1.0987,0.2282,1.128,Walking,JBGG,Oppo
1364,6.841534,-0.1166,1.0976,0.2311,1.128,Walking,JBGG,Oppo
1365,6.846642,-0.1177,1.0948,0.2282,1.124,Walking,JBGG,Oppo
1366,6.851976,-0.1208,1.0892,0.2289,1.12,Walking,JBGG,Oppo
1367,6.85698,-0.1257,1.0808,0.2208,1.11,Walking,JBGG,Oppo
1368,6.862395,-0.1257,1.0818,0.2294,1.113,Walking,JBGG,Oppo
1369,6.866786,-0.1279,1.0759,0.257,1.114,Walking,JBGG,Oppo
1370,6.872019,-0.1338,1.0703,0.266,1.111,Walking,JBGG,Oppo
1371,6.878199,-0.1282,1.0571,0.2778,1.101,Walking,JBGG,Oppo
1372,6.881964,-0.1315,1.0568,0.2939,1.105,Walking,JBGG,Oppo
1373,6.887177,-0.1215,1.0512,0.3266,1.107,Walking,JBGG,Oppo
1374,6.892417,-0.1145,1.0571,0.3564,1.121,Walking,JBGG,Oppo
1375,6.897128,-0.1177,1.0603,0.3727,1.13,Walking,JBGG,Oppo
1376,6.902395,-0.1242,1.0696,0.3785,1.141,Walking,JBGG,Oppo
1377,6.907215,-0.1352,1.0815,0.4032,1.162,Walking,JBGG,Oppo
1378,6.912601,-0.1448,1.0889,0.4132,1.174,Walking,JBGG,Oppo
1379,6.91708,-0.148,1.0892,0.4181,1.176,Walking,JBGG,Oppo
1380,6.922258,-0.1464,1.0818,0.4076,1.165,Walking,JBGG,Oppo
1381,6.93122,-0.156,1.0706,0.4046,1.155,Walking,JBGG,Oppo
1382,6.932393,-0.1521,1.0564,0.407,1.142,Walking,JBGG,Oppo
1383,6.937652,-0.144,1.0405,0.4114,1.128,Walking,JBGG,Oppo
1384,6.942238,-0.146,1.0349,0.3978,1.118,Walking,JBGG,Oppo
1385,6.949816,-0.1531,1.023,0.375,1.1,Walking,JBGG,Oppo
1386,6.952273,-0.1472,1.0149,0.3538,1.085,Walking,JBGG,Oppo
1387,6.957182,-0.1413,0.9926,0.3411,1.059,Walking,JBGG,Oppo
1388,6.962072,-0.1247,0.9664,0.3357,1.031,Walking,JBGG,Oppo
1389,6.967628,-0.1247,0.9479,0.3284,1.011,Walking,JBGG,Oppo
1390,6.972612,-0.1174,0.9377,0.3242,0.999,Walking,JBGG,Oppo
1391,6.977618,-0.1049,0.9207,0.3298,0.984,Walking,JBGG,Oppo
1392,6.983156,-0.1096,0.9042,0.3331,0.97,Walking,JBGG,Oppo
1393,6.987947,-0.114,0.8897,0.3459,0.961,Walking,JBGG,Oppo
1394,6.993163,-0.1064,0.8807,0.3492,0.953,Walking,JBGG,Oppo
1395,6.997473,-0.1042,0.8648,0.3616,0.943,Walking,JBGG,Oppo
1396,7.002633,-0.1,0.8485,0.3616,0.928,Walking,JBGG,Oppo
1397,7.007745,-0.0928,0.8415,0.3753,0.926,Walking,JBGG,Oppo
1398,7.012585,-0.0827,0.8291,0.3748,0.914,Walking,JBGG,Oppo
1399,7.017808,-0.0825,0.8294,0.3807,0.916,Walking,JBGG,Oppo
1400,7.022547,-0.0732,0.8161,0.356,0.893,Walking,JBGG,Oppo
1401,7.030206,-0.0658,0.8093,0.3315,0.877,Walking,JBGG,Oppo
1402,7.033345,-0.066,0.8077,0.2983,0.864,Walking,JBGG,Oppo
1403,7.037958,-0.0709,0.8077,0.2614,0.852,Walking,JBGG,Oppo
1404,7.043885,-0.0717,0.8159,0.245,0.855,Walking,JBGG,Oppo
1405,7.047879,-0.079,0.8203,0.2138,0.851,Walking,JBGG,Oppo
1406,7.052748,-0.0814,0.821,0.1996,0.849,Walking,JBGG,Oppo
1407,7.057924,-0.0947,0.8271,0.1971,0.856,Walking,JBGG,Oppo
1408,7.063024,-0.1073,0.8315,0.1957,0.861,Walking,JBGG,Oppo
1409,7.067985,-0.1091,0.845,0.1875,0.872,Walking,JBGG,Oppo
1410,7.07285,-0.104,0.8464,0.1791,0.871,Walking,JBGG,Oppo
1411,7.078061,-0.1056,0.8452,0.1739,0.869,Walking,JBGG,Oppo
1412,7.082947,-0.1068,0.8469,0.1627,0.869,Walking,JBGG,Oppo
1413,7.087918,-0.103,0.8526,0.1658,0.875,Walking,JBGG,Oppo
1414,7.093033,-0.0996,0.8594,0.1698,0.882,Walking,JBGG,Oppo
1415,7.097982,-0.0947,0.8636,0.1702,0.885,Walking,JBGG,Oppo
1416,7.103106,-0.0817,0.8599,0.1768,0.882,Walking,JBGG,Oppo
1417,7.108604,-0.0702,0.8574,0.1795,0.879,Walking,JBGG,Oppo
1418,7.113055,-0.0705,0.8553,0.1945,0.88,Walking,JBGG,Oppo
1419,7.118048,-0.069,0.8582,0.2061,0.885,Walking,JBGG,Oppo
1420,7.123159,-0.066,0.8553,0.2199,0.886,Walking,JBGG,Oppo
1421,7.129084,-0.0675,0.8636,0.2259,0.895,Walking,JBGG,Oppo
1422,7.133251,-0.0685,0.8704,0.236,0.904,Walking,JBGG,Oppo
1423,7.13795,-0.058,0.8788,0.2355,0.912,Walking,JBGG,Oppo
1424,7.14334,-0.0548,0.8856,0.2397,0.919,Walking,JBGG,Oppo
1425,7.148383,-0.0516,0.8953,0.2413,0.929,Walking,JBGG,Oppo
1426,7.153365,-0.0534,0.9081,0.2406,0.941,Walking,JBGG,Oppo
1427,7.158257,-0.0431,0.9098,0.2341,0.94,Walking,JBGG,Oppo
1428,7.16358,-0.0436,0.9171,0.2364,0.948,Walking,JBGG,Oppo
1429,7.168366,-0.0397,0.9179,0.2236,0.946,Walking,JBGG,Oppo
1430,7.1734,-0.0424,0.9191,0.2177,0.945,Walking,JBGG,Oppo
1431,7.178378,-0.039,0.924,0.2079,0.948,Walking,JBGG,Oppo
1432,7.183835,-0.0427,0.9249,0.2054,0.948,Walking,JBGG,Oppo
1433,7.188449,-0.0485,0.9315,0.2175,0.958,Walking,JBGG,Oppo
1434,7.193662,-0.0511,0.9352,0.2182,0.962,Walking,JBGG,Oppo
1435,7.19881,-0.0499,0.9405,0.2179,0.967,Walking,JBGG,Oppo
1436,7.203651,-0.0495,0.9413,0.2218,0.968,Walking,JBGG,Oppo
1437,7.208522,-0.0514,0.9428,0.2387,0.974,Walking,JBGG,Oppo
1438,7.213747,-0.0565,0.9413,0.2478,0.975,Walking,JBGG,Oppo
1439,7.218474,-0.0602,0.944,0.2469,0.978,Walking,JBGG,Oppo
1440,7.227223,-0.0612,0.9408,0.2382,0.972,Walking,JBGG,Oppo
1441,7.228773,-0.0644,0.944,0.2341,0.975,Walking,JBGG,Oppo
1442,7.23372,-0.0624,0.9426,0.2248,0.971,Walking,JBGG,Oppo
1443,7.238874,-0.0614,0.9459,0.2171,0.972,Walking,JBGG,Oppo
1444,7.244317,-0.057,0.9426,0.203,0.966,Walking,JBGG,Oppo
1445,7.248852,-0.0553,0.9445,0.191,0.965,Walking,JBGG,Oppo
1446,7.25377,-0.0576,0.9442,0.1888,0.965,Walking,JBGG,Oppo
1447,7.258919,-0.0602,0.9391,0.1823,0.958,Walking,JBGG,Oppo
1448,7.263999,-0.0607,0.9335,0.181,0.953,Walking,JBGG,Oppo
1449,7.268698,-0.0588,0.9296,0.1795,0.949,Walking,JBGG,Oppo
1450,7.273675,-0.0721,0.9271,0.1873,0.949,Walking,JBGG,Oppo
1451,7.280357,-0.0781,0.9371,0.1986,0.961,Walking,JBGG,Oppo
1452,7.28461,-0.0807,0.9447,0.1984,0.969,Walking,JBGG,Oppo
1453,7.289382,-0.0935,0.9506,0.1998,0.976,Walking,JBGG,Oppo
1454,7.293827,-0.0984,0.9533,0.2171,0.983,Walking,JBGG,Oppo
1455,7.298824,-0.1003,0.9543,0.225,0.986,Walking,JBGG,Oppo
1456,7.303879,-0.1003,0.9552,0.2313,0.988,Walking,JBGG,Oppo
1457,7.30902,-0.102,0.9533,0.2357,0.987,Walking,JBGG,Oppo
1458,7.313947,-0.1022,0.9491,0.2382,0.984,Walking,JBGG,Oppo
1459,7.318989,-0.1005,0.9484,0.2362,0.982,Walking,JBGG,Oppo
1460,7.327038,-0.1003,0.9543,0.2318,0.987,Walking,JBGG,Oppo
1461,7.329655,-0.0996,0.9522,0.2274,0.984,Walking,JBGG,Oppo
1462,7.333938,-0.0963,0.9584,0.2191,0.988,Walking,JBGG,Oppo
1463,7.339263,-0.0912,0.9562,0.2071,0.983,Walking,JBGG,Oppo
1464,7.344311,-0.0888,0.9489,0.1922,0.972,Walking,JBGG,Oppo
1465,7.349121,-0.0765,0.9469,0.1844,0.968,Walking,JBGG,Oppo
1466,7.354136,-0.0756,0.9457,0.1742,0.965,Walking,JBGG,Oppo
1467,7.359359,-0.0734,0.9479,0.1717,0.966,Walking,JBGG,Oppo
1468,7.364752,-0.0751,0.9522,0.1658,0.969,Walking,JBGG,Oppo
1469,7.369173,-0.0702,0.9613,0.1609,0.977,Walking,JBGG,Oppo
1470,7.374246,-0.0749,0.9589,0.1642,0.976,Walking,JBGG,Oppo
1471,7.379707,-0.0737,0.9669,0.1614,0.983,Walking,JBGG,Oppo
1472,7.384458,-0.0727,0.9692,0.1617,0.985,Walking,JBGG,Oppo
1473,7.389498,-0.0812,0.9773,0.1619,0.994,Walking,JBGG,Oppo
1474,7.395116,-0.083,0.9782,0.1568,0.994,Walking,JBGG,Oppo
1475,7.399374,-0.0783,0.9789,0.1519,0.994,Walking,JBGG,Oppo
1476,7.40488,-0.0776,0.9809,0.1546,0.996,Walking,JBGG,Oppo
1477,7.40946,-0.0649,0.975,0.1558,0.99,Walking,JBGG,Oppo
1478,7.414477,-0.0616,0.9794,0.1458,0.992,Walking,JBGG,Oppo
1479,7.419708,-0.0521,0.9782,0.1363,0.989,Walking,JBGG,Oppo
1480,7.424643,-0.0451,0.978,0.1365,0.988,Walking,JBGG,Oppo
1481,7.429774,-0.0441,0.9765,0.1367,0.987,Walking,JBGG,Oppo
1482,7.434548,-0.0465,0.985,0.1509,0.998,Walking,JBGG,Oppo
1483,7.442721,-0.0467,0.9823,0.1553,0.996,Walking,JBGG,Oppo
1484,7.44548,-0.0474,0.9943,0.1639,1.009,Walking,JBGG,Oppo
1485,7.449633,-0.0534,0.9923,0.1744,1.009,Walking,JBGG,Oppo
1486,7.454791,-0.047,0.999,0.184,1.017,Walking,JBGG,Oppo
1487,7.459987,-0.0409,0.996,0.1864,1.014,Walking,JBGG,Oppo
1488,7.46496,-0.0343,0.9955,0.1835,1.013,Walking,JBGG,Oppo
1489,7.470719,-0.0362,0.9929,0.1937,1.012,Walking,JBGG,Oppo
1490,7.474806,-0.0421,0.9955,0.192,1.015,Walking,JBGG,Oppo
1491,7.479812,-0.0439,0.9992,0.1945,1.019,Walking,JBGG,Oppo
1492,7.484722,-0.0443,1.0027,0.1871,1.021,Walking,JBGG,Oppo
1493,7.489948,-0.0448,1.0044,0.192,1.024,Walking,JBGG,Oppo
1494,7.495248,-0.0385,1.0095,0.1903,1.028,Walking,JBGG,Oppo
1495,7.499791,-0.0365,1.0125,0.1852,1.03,Walking,JBGG,Oppo
1496,7.505085,-0.0282,1.0217,0.1903,1.04,Walking,JBGG,Oppo
1497,7.509941,-0.0223,1.0163,0.1979,1.036,Walking,JBGG,Oppo
1498,7.515095,-0.0131,1.0244,0.1981,1.043,Walking,JBGG,Oppo
1499,7.520571,-0.0182,1.0293,0.2098,1.051,Walking,JBGG,Oppo
1500,7.525067,-0.0126,1.0351,0.2106,1.056,Walking,JBGG,Oppo
1501,7.530134,-0.0164,1.0405,0.2211,1.064,Walking,JBGG,Oppo
1502,7.535076,-0.0216,1.0512,0.2143,1.073,Walking,JBGG,Oppo
1503,7.541126,-0.0201,1.0591,0.214,1.081,Walking,JBGG,Oppo
1504,7.545221,-0.025,1.0635,0.2003,1.082,Walking,JBGG,Oppo
1505,7.549769,-0.035,1.0542,0.1981,1.073,Walking,JBGG,Oppo
1506,7.5553,-0.0323,1.041,0.1815,1.057,Walking,JBGG,Oppo
1507,7.560225,-0.0365,1.0283,0.1581,1.041,Walking,JBGG,Oppo
1508,7.565133,-0.0269,1.0004,0.1502,1.012,Walking,JBGG,Oppo
1509,7.570217,-0.0274,0.9899,0.1436,1.001,Walking,JBGG,Oppo
1510,7.575507,-0.0353,0.9909,0.1272,1.0,Walking,JBGG,Oppo
1511,7.580371,-0.0289,1.0102,0.1178,1.017,Walking,JBGG,Oppo
1512,7.585889,-0.0233,1.0425,0.1309,1.051,Walking,JBGG,Oppo
1513,7.590362,-0.0187,1.0862,0.1549,1.097,Walking,JBGG,Oppo
1514,7.595408,-0.0157,1.1216,0.1819,1.136,Walking,JBGG,Oppo
1515,7.60025,-0.0113,1.149,0.2091,1.168,Walking,JBGG,Oppo
1516,7.605475,-0.0055,1.1437,0.2267,1.166,Walking,JBGG,Oppo
1517,7.610466,0.0057,1.128,0.2211,1.149,Walking,JBGG,Oppo
1518,7.615445,0.0169,1.1072,0.2052,1.126,Walking,JBGG,Oppo
1519,7.622718,0.0267,1.0828,0.1815,1.098,Walking,JBGG,Oppo
1520,7.628036,0.0313,1.0598,0.1593,1.072,Walking,JBGG,Oppo
1521,7.630371,0.0243,1.04,0.1612,1.053,Walking,JBGG,Oppo
1522,7.635944,0.0426,1.0244,0.1676,1.039,Walking,JBGG,Oppo
1523,7.640583,0.0587,1.0139,0.1781,1.031,Walking,JBGG,Oppo
1524,7.64593,0.0578,1.0068,0.19,1.026,Walking,JBGG,Oppo
1525,7.651734,0.0482,0.9975,0.1998,1.018,Walking,JBGG,Oppo
1526,7.655639,0.0443,0.997,0.2077,1.019,Walking,JBGG,Oppo
1527,7.660688,0.0453,0.9965,0.2155,1.021,Walking,JBGG,Oppo
1528,7.666584,0.0331,0.9941,0.2325,1.021,Walking,JBGG,Oppo
1529,7.670631,0.014,0.9906,0.2667,1.026,Walking,JBGG,Oppo
1530,7.675813,-0.0164,0.9929,0.3005,1.037,Walking,JBGG,Oppo
1531,7.680676,-0.0424,1.0053,0.3259,1.058,Walking,JBGG,Oppo
1532,7.685443,-0.0516,1.0132,0.3538,1.074,Walking,JBGG,Oppo
1533,7.691717,-0.0616,1.0266,0.3626,1.091,Walking,JBGG,Oppo
1534,7.695672,-0.0597,1.0403,0.3799,1.109,Walking,JBGG,Oppo
1535,7.701002,-0.0649,1.0503,0.3631,1.113,Walking,JBGG,Oppo
1536,7.705694,-0.0644,1.0622,0.3721,1.127,Walking,JBGG,Oppo
1537,7.710903,-0.0555,1.0645,0.3851,1.133,Walking,JBGG,Oppo
1538,7.716169,-0.0576,1.0728,0.3785,1.139,Walking,JBGG,Oppo
1539,7.721069,-0.0516,1.0669,0.3758,1.132,Walking,JBGG,Oppo
1540,7.726285,-0.06,1.0564,0.3716,1.121,Walking,JBGG,Oppo
1541,7.730965,-0.0658,1.04,0.3621,1.103,Walking,JBGG,Oppo
1542,7.738397,-0.0548,1.0256,0.3513,1.086,Walking,JBGG,Oppo
1543,7.741469,-0.0502,1.0092,0.3347,1.064,Walking,JBGG,Oppo
1544,7.746101,-0.0465,1.0002,0.3217,1.052,Walking,JBGG,Oppo
1545,7.751601,-0.0458,0.9787,0.3181,1.03,Walking,JBGG,Oppo
1546,7.755991,-0.0411,0.964,0.3222,1.017,Walking,JBGG,Oppo
1547,7.760997,-0.028,0.9462,0.323,1.0,Walking,JBGG,Oppo
1548,7.766813,-0.0174,0.93,0.3284,0.986,Walking,JBGG,Oppo
1549,7.771336,-0.0164,0.9179,0.3391,0.979,Walking,JBGG,Oppo
1550,7.776147,-0.0145,0.9091,0.3557,0.976,Walking,JBGG,Oppo
1551,7.781127,-0.0285,0.9051,0.3665,0.977,Walking,JBGG,Oppo
1552,7.786251,-0.0399,0.9054,0.3762,0.981,Walking,JBGG,Oppo
1553,7.791346,-0.0572,0.907,0.3855,0.987,Walking,JBGG,Oppo
1554,7.796149,-0.0702,0.8961,0.3827,0.977,Walking,JBGG,Oppo
1555,7.8012,-0.073,0.8944,0.3876,0.977,Walking,JBGG,Oppo
1556,7.806304,-0.0761,0.8853,0.3846,0.968,Walking,JBGG,Oppo
1557,7.811483,-0.0695,0.8807,0.3672,0.957,Walking,JBGG,Oppo
1558,7.816292,-0.0663,0.8746,0.3436,0.942,Walking,JBGG,Oppo
1559,7.821321,-0.0641,0.877,0.3176,0.935,Walking,JBGG,Oppo
1560,7.826588,-0.0651,0.8743,0.3056,0.928,Walking,JBGG,Oppo
1561,7.831623,-0.0697,0.8836,0.2898,0.932,Walking,JBGG,Oppo
1562,7.838269,-0.0697,0.89,0.2695,0.933,Walking,JBGG,Oppo
1563,7.841709,-0.0668,0.9026,0.2485,0.939,Walking,JBGG,Oppo
1564,7.84655,-0.0688,0.9066,0.2345,0.939,Walking,JBGG,Oppo
1565,7.852052,-0.0688,0.9107,0.211,0.937,Walking,JBGG,Oppo
1566,7.856567,-0.0714,0.9075,0.2047,0.933,Walking,JBGG,Oppo
1567,7.861398,-0.0705,0.9124,0.1852,0.934,Walking,JBGG,Oppo
1568,7.86676,-0.0685,0.9168,0.1747,0.936,Walking,JBGG,Oppo
1569,7.871638,-0.0592,0.9137,0.1676,0.931,Walking,JBGG,Oppo
1570,7.876514,-0.0529,0.9098,0.1488,0.923,Walking,JBGG,Oppo
1571,7.881975,-0.047,0.9034,0.1539,0.918,Walking,JBGG,Oppo
1572,7.886735,-0.0495,0.9019,0.1602,0.917,Walking,JBGG,Oppo
1573,7.891779,-0.0521,0.9063,0.1688,0.923,Walking,JBGG,Oppo
1574,7.896633,-0.047,0.9105,0.1819,0.93,Walking,JBGG,Oppo
1575,7.901766,-0.0448,0.9107,0.2091,0.935,Walking,JBGG,Oppo
1576,7.906843,-0.0421,0.9098,0.2323,0.94,Walking,JBGG,Oppo
1577,7.911885,-0.0385,0.9081,0.2555,0.944,Walking,JBGG,Oppo
1578,7.919635,-0.0429,0.9132,0.2665,0.952,Walking,JBGG,Oppo
1579,7.922238,-0.0441,0.924,0.2868,0.968,Walking,JBGG,Oppo
1580,7.927242,-0.0511,0.9291,0.2942,0.976,Walking,JBGG,Oppo
1581,7.933896,-0.0621,0.9384,0.3007,0.987,Walking,JBGG,Oppo
1582,7.93705,-0.0602,0.942,0.2966,0.989,Walking,JBGG,Oppo
1583,7.941752,-0.0656,0.9426,0.29,0.988,Walking,JBGG,Oppo
1584,7.947882,-0.0693,0.9494,0.2646,0.988,Walking,JBGG,Oppo
1585,7.952048,-0.0732,0.9535,0.2516,0.989,Walking,JBGG,Oppo
1586,7.956871,-0.08,0.9613,0.2409,0.994,Walking,JBGG,Oppo
1587,7.961923,-0.0807,0.9657,0.2377,0.998,Walking,JBGG,Oppo
1588,7.967132,-0.0844,0.9626,0.2364,0.995,Walking,JBGG,Oppo
1589,7.972109,-0.0749,0.9567,0.2345,0.988,Walking,JBGG,Oppo
1590,7.977303,-0.0675,0.9508,0.236,0.982,Walking,JBGG,Oppo
1591,7.981996,-0.0558,0.9364,0.2367,0.968,Walking,JBGG,Oppo
1592,7.987898,-0.0516,0.9284,0.2292,0.958,Walking,JBGG,Oppo
1593,7.992106,-0.0495,0.9168,0.2189,0.944,Walking,JBGG,Oppo
1594,7.997306,-0.0439,0.9127,0.2145,0.939,Walking,JBGG,Oppo
1595,8.002434,-0.0424,0.9024,0.1991,0.925,Walking,JBGG,Oppo
1596,8.007386,-0.0394,0.8993,0.1903,0.92,Walking,JBGG,Oppo
1597,8.012294,-0.0418,0.8986,0.1879,0.919,Walking,JBGG,Oppo
1598,8.018403,-0.0448,0.8937,0.1871,0.914,Walking,JBGG,Oppo
1599,8.022392,-0.0443,0.8865,0.1835,0.906,Walking,JBGG,Oppo
1600,8.027807,-0.0502,0.8753,0.1776,0.895,Walking,JBGG,Oppo
1601,8.03254,-0.0572,0.8783,0.1798,0.898,Walking,JBGG,Oppo
1602,8.037267,-0.067,0.8755,0.1815,0.897,Walking,JBGG,Oppo
1603,8.04221,-0.0721,0.8844,0.1759,0.905,Walking,JBGG,Oppo
1604,8.047512,-0.0847,0.8897,0.1742,0.911,Walking,JBGG,Oppo
1605,8.052451,-0.0907,0.9021,0.1725,0.923,Walking,JBGG,Oppo
1606,8.0574,-0.0998,0.9046,0.173,0.926,Walking,JBGG,Oppo
1607,8.062989,-0.0947,0.9014,0.1714,0.922,Walking,JBGG,Oppo
1608,8.067624,-0.0981,0.9034,0.1812,0.927,Walking,JBGG,Oppo
1609,8.072549,-0.1089,0.9122,0.1817,0.937,Walking,JBGG,Oppo
1610,8.077392,-0.111,0.9098,0.183,0.935,Walking,JBGG,Oppo
1611,8.082538,-0.1066,0.923,0.1812,0.947,Walking,JBGG,Oppo
1612,8.087962,-0.0975,0.9188,0.1817,0.942,Walking,JBGG,Oppo
1613,8.092529,-0.087,0.9195,0.1744,0.94,Walking,JBGG,Oppo
1614,8.097537,-0.0881,0.9135,0.1842,0.936,Walking,JBGG,Oppo
1615,8.102643,-0.1024,0.9217,0.203,0.949,Walking,JBGG,Oppo
1616,8.107857,-0.0935,0.9219,0.1996,0.948,Walking,JBGG,Oppo
1617,8.116736,-0.0727,0.9119,0.1989,0.936,Walking,JBGG,Oppo
1618,8.117871,-0.0651,0.9075,0.2017,0.932,Walking,JBGG,Oppo
1619,8.123221,-0.0714,0.9042,0.2003,0.929,Walking,JBGG,Oppo
1620,8.129357,-0.0761,0.9058,0.2008,0.931,Walking,JBGG,Oppo
1621,8.132916,-0.0732,0.9147,0.1954,0.938,Walking,JBGG,Oppo
1622,8.137697,-0.0649,0.9188,0.1942,0.941,Walking,JBGG,Oppo
1623,8.143174,-0.0592,0.9212,0.1973,0.944,Walking,JBGG,Oppo
1624,8.148074,-0.057,0.9247,0.1915,0.946,Walking,JBGG,Oppo
1625,8.152972,-0.0558,0.9298,0.1912,0.951,Walking,JBGG,Oppo
1626,8.157811,-0.0614,0.9347,0.1832,0.954,Walking,JBGG,Oppo
1627,8.162999,-0.0649,0.9408,0.1798,0.96,Walking,JBGG,Oppo
1628,8.168631,-0.0709,0.9476,0.1774,0.967,Walking,JBGG,Oppo
1629,8.172941,-0.0697,0.9567,0.1768,0.975,Walking,JBGG,Oppo
1630,8.178268,-0.0649,0.9675,0.173,0.985,Walking,JBGG,Oppo
1631,8.184665,-0.0619,0.9787,0.1727,0.996,Walking,JBGG,Oppo
1632,8.188136,-0.056,0.9813,0.1788,0.999,Walking,JBGG,Oppo
1633,8.193072,-0.0497,0.9862,0.1705,1.002,Walking,JBGG,Oppo
1634,8.198116,-0.0483,0.9874,0.1605,1.002,Walking,JBGG,Oppo
1635,8.203535,-0.0458,0.9899,0.1537,1.003,Walking,JBGG,Oppo
1636,8.208375,-0.0385,0.9934,0.1468,1.005,Walking,JBGG,Oppo
1637,8.213278,-0.0311,0.9958,0.1419,1.006,Walking,JBGG,Oppo
1638,8.218223,-0.0216,0.9943,0.128,1.003,Walking,JBGG,Oppo
1639,8.223348,-0.0257,0.9885,0.1421,0.999,Walking,JBGG,Oppo
1640,8.228233,-0.0313,0.9834,0.1416,0.994,Walking,JBGG,Oppo
1641,8.233181,-0.0225,0.9865,0.1299,0.995,Walking,JBGG,Oppo
1642,8.238203,-0.0199,0.9902,0.1118,0.997,Walking,JBGG,Oppo
1643,8.247608,-0.0145,0.9867,0.105,0.992,Walking,JBGG,Oppo
1644,8.248568,-0.0264,0.9941,0.0971,0.999,Walking,JBGG,Oppo
1645,8.253792,-0.038,1.0019,0.0962,1.007,Walking,JBGG,Oppo
1646,8.258229,-0.0375,1.0181,0.0987,1.024,Walking,JBGG,Oppo
1647,8.263423,-0.0521,1.0268,0.1129,1.034,Walking,JBGG,Oppo
1648,8.268485,-0.0612,1.0395,0.1223,1.048,Walking,JBGG,Oppo
1649,8.273677,-0.0646,1.0508,0.1423,1.062,Walking,JBGG,Oppo
1650,8.278285,-0.0663,1.054,0.1575,1.068,Walking,JBGG,Oppo
1651,8.283608,-0.0637,1.0577,0.1737,1.074,Walking,JBGG,Oppo
1652,8.288568,-0.0551,1.0603,0.1898,1.079,Walking,JBGG,Oppo
1653,8.293553,-0.0583,1.0638,0.2086,1.086,Walking,JBGG,Oppo
1654,8.298467,-0.0595,1.0673,0.2287,1.093,Walking,JBGG,Oppo
1655,8.303607,-0.0576,1.082,0.2494,1.112,Walking,JBGG,Oppo
1656,8.308696,-0.0578,1.0894,0.2541,1.12,Walking,JBGG,Oppo
1657,8.31552,-0.0544,1.0913,0.2453,1.12,Walking,JBGG,Oppo
1658,8.318735,-0.0602,1.092,0.2558,1.123,Walking,JBGG,Oppo
1659,8.325154,-0.0807,1.0926,0.2448,1.123,Walking,JBGG,Oppo
