,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
1163,5.832227,-0.1174,1.1162,0.6239,1.284,Stairs,JBGG,Oppo
1164,5.83722,-0.1271,1.0992,0.5962,1.257,Stairs,JBGG,Oppo
1165,5.842153,-0.1367,1.0801,0.5684,1.228,Stairs,JBGG,Oppo
1166,5.847187,-0.1374,1.0593,0.5354,1.195,Stairs,JBGG,Oppo
1167,5.852267,-0.1374,1.0295,0.4818,1.145,Stairs,JBGG,Oppo
1168,5.857377,-0.1433,0.9921,0.4224,1.088,Stairs,JBGG,Oppo
1169,5.862243,-0.1492,0.9582,0.3694,1.038,Stairs,JBGG,Oppo
1170,5.867303,-0.155,0.9281,0.3086,0.99,Stairs,JBGG,Oppo
1171,5.872384,-0.1618,0.8978,0.2478,0.945,Stairs,JBGG,Oppo
1172,5.877513,-0.1611,0.8692,0.1959,0.905,Stairs,JBGG,Oppo
1173,5.882398,-0.1621,0.8423,0.1456,0.87,Stairs,JBGG,Oppo
1174,5.887386,-0.1477,0.8157,0.0955,0.834,Stairs,JBGG,Oppo
1175,5.892436,-0.1359,0.7998,0.063,0.814,Stairs,JBGG,Oppo
1176,5.897565,-0.1182,0.7922,0.0373,0.802,Stairs,JBGG,Oppo
1177,5.902665,-0.1093,0.7781,0.0121,0.786,Stairs,JBGG,Oppo
1178,5.909472,-0.0951,0.7714,0.0104,0.777,Stairs,JBGG,Oppo
1179,5.912542,-0.0881,0.7604,0.0021,0.765,Stairs,JBGG,Oppo
1180,5.917377,-0.0876,0.7521,0.009,0.757,Stairs,JBGG,Oppo
1181,5.922802,-0.0893,0.7373,0.0118,0.743,Stairs,JBGG,Oppo
1182,5.927552,-0.0912,0.7397,0.0155,0.745,Stairs,JBGG,Oppo
1183,5.932608,-0.0988,0.7333,0.0199,0.74,Stairs,JBGG,Oppo
1184,5.938426,-0.1117,0.7378,0.0265,0.747,Stairs,JBGG,Oppo
1185,5.94297,-0.1266,0.7367,0.0207,0.748,Stairs,JBGG,Oppo
1186,5.947718,-0.1382,0.7425,0.0268,0.756,Stairs,JBGG,Oppo
1187,5.95268,-0.1433,0.735,0.0211,0.749,Stairs,JBGG,Oppo
1188,5.957709,-0.1616,0.7369,0.0358,0.755,Stairs,JBGG,Oppo
1189,5.962656,-0.1788,0.7326,0.0383,0.755,Stairs,JBGG,Oppo
1190,5.967746,-0.1872,0.7147,0.0466,0.74,Stairs,JBGG,Oppo
1191,5.972758,-0.1986,0.7087,0.0666,0.739,Stairs,JBGG,Oppo
1192,5.977677,-0.2061,0.6989,0.0842,0.733,Stairs,JBGG,Oppo
1193,5.982769,-0.2042,0.6864,0.0984,0.723,Stairs,JBGG,Oppo
1194,5.987796,-0.2032,0.6744,0.1082,0.713,Stairs,JBGG,Oppo
1195,5.992842,-0.1797,0.667,0.1304,0.703,Stairs,JBGG,Oppo
1196,5.997824,-0.1643,0.6519,0.1397,0.687,Stairs,JBGG,Oppo
1197,6.002893,-0.1413,0.6517,0.1502,0.684,Stairs,JBGG,Oppo
1198,6.008607,-0.1115,0.653,0.1602,0.682,Stairs,JBGG,Oppo
1199,6.012983,-0.0763,0.6537,0.1534,0.676,Stairs,JBGG,Oppo
1200,6.017973,-0.0567,0.6505,0.1553,0.671,Stairs,JBGG,Oppo
1201,6.022938,-0.0323,0.6586,0.1558,0.678,Stairs,JBGG,Oppo
1202,6.027988,-0.0143,0.6605,0.1541,0.678,Stairs,JBGG,Oppo
1203,6.032946,-0.0077,0.661,0.1649,0.681,Stairs,JBGG,Oppo
1204,6.038108,-0.002,0.6561,0.1854,0.682,Stairs,JBGG,Oppo
1205,6.043035,0.0049,0.6497,0.191,0.677,Stairs,JBGG,Oppo
1206,6.048047,0.0145,0.6478,0.1915,0.676,Stairs,JBGG,Oppo
1207,6.053101,0.0138,0.6465,0.1973,0.676,Stairs,JBGG,Oppo
1208,6.058124,0.0061,0.6576,0.1947,0.686,Stairs,JBGG,Oppo
1209,6.063206,0.014,0.6578,0.1861,0.684,Stairs,JBGG,Oppo
1210,6.06837,0.0231,0.6514,0.1719,0.674,Stairs,JBGG,Oppo
1211,6.07336,0.0308,0.6365,0.1488,0.654,Stairs,JBGG,Oppo
1212,6.078381,0.0369,0.6267,0.1253,0.64,Stairs,JBGG,Oppo
1213,6.083659,0.0367,0.6241,0.0913,0.632,Stairs,JBGG,Oppo
1214,6.088592,0.0296,0.6248,0.0493,0.627,Stairs,JBGG,Oppo
1215,6.093557,0.0211,0.6199,0.0163,0.62,Stairs,JBGG,Oppo
1216,6.098552,0.0135,0.6223,-0.0156,0.623,Stairs,JBGG,Oppo
1217,6.107225,0.0005,0.6392,-0.0349,0.64,Stairs,JBGG,Oppo
1218,6.109523,-0.0064,0.6463,-0.0459,0.648,Stairs,JBGG,Oppo
1219,6.114103,-0.0148,0.6588,-0.0567,0.661,Stairs,JBGG,Oppo
1220,6.118504,-0.0257,0.6705,-0.0533,0.673,Stairs,JBGG,Oppo
1221,6.123822,-0.0387,0.6937,-0.03,0.695,Stairs,JBGG,Oppo
1222,6.128811,-0.0553,0.718,0.0016,0.72,Stairs,JBGG,Oppo
1223,6.133666,-0.0783,0.7369,0.0265,0.742,Stairs,JBGG,Oppo
1224,6.138795,-0.1071,0.7507,0.0547,0.76,Stairs,JBGG,Oppo
1225,6.143862,-0.1233,0.7732,0.0769,0.787,Stairs,JBGG,Oppo
1226,6.148832,-0.134,0.7903,0.104,0.808,Stairs,JBGG,Oppo
1227,6.153932,-0.1326,0.8054,0.1201,0.825,Stairs,JBGG,Oppo
1228,6.158858,-0.1233,0.8213,0.1331,0.841,Stairs,JBGG,Oppo
1229,6.163973,-0.1154,0.8276,0.1324,0.846,Stairs,JBGG,Oppo
1230,6.168747,-0.1091,0.8404,0.1238,0.856,Stairs,JBGG,Oppo
1231,6.175283,-0.0998,0.8475,0.1206,0.862,Stairs,JBGG,Oppo
1232,6.179001,-0.1044,0.856,0.1133,0.87,Stairs,JBGG,Oppo
1233,6.184133,-0.0986,0.8643,0.1067,0.876,Stairs,JBGG,Oppo
1234,6.189305,-0.0903,0.8667,0.0784,0.875,Stairs,JBGG,Oppo
1235,6.193935,-0.0879,0.8706,0.0559,0.877,Stairs,JBGG,Oppo
1236,6.198825,-0.083,0.879,0.0297,0.883,Stairs,JBGG,Oppo
1237,6.206225,-0.077,0.8873,0.0067,0.891,Stairs,JBGG,Oppo
1238,6.208897,-0.0675,0.9024,-0.0151,0.905,Stairs,JBGG,Oppo
1239,6.214157,-0.0641,0.9122,-0.0144,0.915,Stairs,JBGG,Oppo
1240,6.219195,-0.0553,0.9242,-0.0323,0.926,Stairs,JBGG,Oppo
1241,6.224195,-0.0534,0.931,-0.0244,0.933,Stairs,JBGG,Oppo
1242,6.22893,-0.0492,0.9389,-0.0232,0.94,Stairs,JBGG,Oppo
1243,6.234112,-0.0478,0.9552,-0.0186,0.957,Stairs,JBGG,Oppo
1244,6.239015,-0.0585,0.9813,-0.0088,0.983,Stairs,JBGG,Oppo
1245,6.243913,-0.0756,1.0232,-0.0014,1.026,Stairs,JBGG,Oppo
1246,6.249151,-0.0903,1.064,0.0227,1.068,Stairs,JBGG,Oppo
1247,6.254106,-0.1093,1.1057,0.0479,1.112,Stairs,JBGG,Oppo
1248,6.259111,-0.1333,1.1267,0.0735,1.137,Stairs,JBGG,Oppo
1249,6.264111,-0.1501,1.1532,0.1062,1.168,Stairs,JBGG,Oppo
1250,6.269042,-0.1655,1.1717,0.1334,1.191,Stairs,JBGG,Oppo
1251,6.274243,-0.1646,1.1864,0.1509,1.207,Stairs,JBGG,Oppo
1252,6.279221,-0.165,1.2013,0.1478,1.222,Stairs,JBGG,Oppo
1253,6.284644,-0.1531,1.2126,0.1294,1.229,Stairs,JBGG,Oppo
1254,6.289158,-0.1374,1.216,0.1111,1.229,Stairs,JBGG,Oppo
1255,6.294168,-0.124,1.202,0.0803,1.211,Stairs,JBGG,Oppo
1256,6.299205,-0.1066,1.1952,0.0559,1.201,Stairs,JBGG,Oppo
1257,6.304286,-0.0923,1.183,0.0202,1.187,Stairs,JBGG,Oppo
1258,6.309396,-0.07,1.1796,-0.0139,1.182,Stairs,JBGG,Oppo
1259,6.31419,-0.0495,1.1712,-0.0305,1.173,Stairs,JBGG,Oppo
1260,6.320365,-0.0138,1.1691,-0.0323,1.17,Stairs,JBGG,Oppo
1261,6.324519,0.0169,1.1696,-0.0159,1.17,Stairs,JBGG,Oppo
1262,6.329428,0.0377,1.1717,-0.0034,1.172,Stairs,JBGG,Oppo
1263,6.334312,0.0511,1.1764,0.0173,1.178,Stairs,JBGG,Oppo
1264,6.33949,0.0604,1.1828,0.0466,1.185,Stairs,JBGG,Oppo
1265,6.344501,0.0641,1.1908,0.0588,1.194,Stairs,JBGG,Oppo
1266,6.349941,0.0697,1.2045,0.0969,1.21,Stairs,JBGG,Oppo
1267,6.354826,0.0609,1.2231,0.1304,1.232,Stairs,JBGG,Oppo
1268,6.359784,0.0558,1.2411,0.1663,1.253,Stairs,JBGG,Oppo
1269,6.364655,0.0304,1.2544,0.1959,1.27,Stairs,JBGG,Oppo
1270,6.369839,0.0089,1.2614,0.2189,1.28,Stairs,JBGG,Oppo
1271,6.374708,-0.0167,1.2626,0.2377,1.285,Stairs,JBGG,Oppo
1272,6.379768,-0.046,1.2568,0.232,1.279,Stairs,JBGG,Oppo
1273,6.384852,-0.0709,1.2455,0.2066,1.265,Stairs,JBGG,Oppo
1274,6.389815,-0.0932,1.2236,0.1666,1.238,Stairs,JBGG,Oppo
1275,6.394919,-0.1044,1.1991,0.1084,1.208,Stairs,JBGG,Oppo
1276,6.403743,-0.1076,1.1744,0.0419,1.18,Stairs,JBGG,Oppo
1277,6.405349,-0.0998,1.151,-0.0117,1.155,Stairs,JBGG,Oppo
1278,6.409765,-0.0924,1.1383,-0.0559,1.143,Stairs,JBGG,Oppo
1279,6.415229,-0.0849,1.1337,-0.078,1.14,Stairs,JBGG,Oppo
1280,6.420186,-0.0798,1.1351,-0.0862,1.141,Stairs,JBGG,Oppo
1281,6.425165,-0.0932,1.1358,-0.0813,1.143,Stairs,JBGG,Oppo
1282,6.430023,-0.1071,1.1439,-0.0564,1.15,Stairs,JBGG,Oppo
1283,6.435126,-0.1228,1.1356,-0.007,1.142,Stairs,JBGG,Oppo
1284,6.440467,-0.1357,1.1285,0.0356,1.137,Stairs,JBGG,Oppo
1285,6.445044,-0.1487,1.1136,0.0906,1.127,Stairs,JBGG,Oppo
1286,6.450292,-0.158,1.1069,0.1451,1.128,Stairs,JBGG,Oppo
1287,6.455005,-0.1785,1.1018,0.1924,1.133,Stairs,JBGG,Oppo
1288,6.460033,-0.2054,1.1036,0.2318,1.146,Stairs,JBGG,Oppo
1289,6.466139,-0.2293,1.0999,0.2583,1.153,Stairs,JBGG,Oppo
1290,6.470379,-0.2415,1.0941,0.2788,1.155,Stairs,JBGG,Oppo
1291,6.475213,-0.2415,1.0789,0.2858,1.142,Stairs,JBGG,Oppo
1292,6.480306,-0.2293,1.0682,0.2785,1.127,Stairs,JBGG,Oppo
1293,6.485237,-0.2039,1.0647,0.2636,1.116,Stairs,JBGG,Oppo
1294,6.490399,-0.1836,1.0559,0.2472,1.1,Stairs,JBGG,Oppo
1295,6.495295,-0.1687,1.0515,0.2252,1.089,Stairs,JBGG,Oppo
1296,6.501564,-0.145,1.0524,0.2074,1.082,Stairs,JBGG,Oppo
1297,6.50577,-0.135,1.0444,0.1922,1.07,Stairs,JBGG,Oppo
1298,6.510241,-0.1262,1.0395,0.1835,1.063,Stairs,JBGG,Oppo
1299,6.515299,-0.1206,1.0432,0.1905,1.067,Stairs,JBGG,Oppo
1300,6.520381,-0.1264,1.0398,0.1886,1.064,Stairs,JBGG,Oppo
1301,6.525267,-0.1336,1.0386,0.1954,1.065,Stairs,JBGG,Oppo
1302,6.530255,-0.1355,1.0302,0.2047,1.059,Stairs,JBGG,Oppo
1303,6.535355,-0.1578,1.019,0.2103,1.052,Stairs,JBGG,Oppo
1304,6.540549,-0.1709,1.0112,0.2159,1.048,Stairs,JBGG,Oppo
1305,6.545489,-0.187,0.9987,0.215,1.039,Stairs,JBGG,Oppo
1306,6.55062,-0.1909,0.9939,0.2155,1.035,Stairs,JBGG,Oppo
1307,6.555592,-0.1853,0.9862,0.2162,1.027,Stairs,JBGG,Oppo
1308,6.56083,-0.1897,0.9713,0.2191,1.014,Stairs,JBGG,Oppo
1309,6.565728,-0.1897,0.9623,0.2106,1.003,Stairs,JBGG,Oppo
1310,6.570775,-0.1846,0.9464,0.2015,0.985,Stairs,JBGG,Oppo
1311,6.575639,-0.1755,0.9389,0.2015,0.976,Stairs,JBGG,Oppo
1312,6.581929,-0.166,0.934,0.2001,0.969,Stairs,JBGG,Oppo
1313,6.585806,-0.1624,0.9289,0.2074,0.965,Stairs,JBGG,Oppo
1314,6.59076,-0.1567,0.9159,0.2118,0.953,Stairs,JBGG,Oppo
1315,6.595845,-0.1541,0.899,0.2157,0.937,Stairs,JBGG,Oppo
1316,6.602016,-0.1436,0.8807,0.2064,0.916,Stairs,JBGG,Oppo
1317,6.606006,-0.1387,0.8604,0.2005,0.894,Stairs,JBGG,Oppo
1318,6.610974,-0.1201,0.8392,0.1949,0.87,Stairs,JBGG,Oppo
1319,6.615889,-0.1086,0.8184,0.1873,0.847,Stairs,JBGG,Oppo
1320,6.620932,-0.0984,0.8042,0.1786,0.83,Stairs,JBGG,Oppo
1321,6.626107,-0.0883,0.7854,0.1639,0.807,Stairs,JBGG,Oppo
1322,6.631112,-0.0817,0.7688,0.1432,0.786,Stairs,JBGG,Oppo
1323,6.636421,-0.0685,0.7595,0.129,0.773,Stairs,JBGG,Oppo
1324,6.641201,-0.0668,0.7434,0.1172,0.756,Stairs,JBGG,Oppo
1325,6.64647,-0.0651,0.7348,0.1008,0.745,Stairs,JBGG,Oppo
1326,6.651301,-0.0685,0.736,0.0886,0.744,Stairs,JBGG,Oppo
1327,6.656137,-0.0746,0.7338,0.084,0.742,Stairs,JBGG,Oppo
1328,6.661103,-0.0758,0.7313,0.0886,0.741,Stairs,JBGG,Oppo
1329,6.666544,-0.0742,0.7177,0.091,0.727,Stairs,JBGG,Oppo
1330,6.671344,-0.0668,0.7182,0.0898,0.727,Stairs,JBGG,Oppo
1331,6.676298,-0.0612,0.7208,0.0864,0.729,Stairs,JBGG,Oppo
1332,6.681314,-0.0646,0.7348,0.0886,0.743,Stairs,JBGG,Oppo
1333,6.686334,-0.0675,0.7421,0.0817,0.75,Stairs,JBGG,Oppo
1334,6.691282,-0.0827,0.7588,0.0803,0.767,Stairs,JBGG,Oppo
1335,6.700199,-0.0919,0.7668,0.0864,0.777,Stairs,JBGG,Oppo
1336,6.701028,-0.0996,0.7761,0.0969,0.788,Stairs,JBGG,Oppo
1337,6.706317,-0.1024,0.7734,0.1113,0.788,Stairs,JBGG,Oppo
1338,6.711531,-0.1003,0.7707,0.1169,0.786,Stairs,JBGG,Oppo
1339,6.716352,-0.0966,0.7646,0.1169,0.779,Stairs,JBGG,Oppo
1340,6.72147,-0.0959,0.7656,0.1162,0.78,Stairs,JBGG,Oppo
1341,6.72656,-0.0963,0.7683,0.1073,0.782,Stairs,JBGG,Oppo
1342,6.731614,-0.0979,0.7798,0.1006,0.792,Stairs,JBGG,Oppo
1343,6.736468,-0.0954,0.7873,0.0923,0.798,Stairs,JBGG,Oppo
1344,6.741428,-0.0847,0.7956,0.0918,0.805,Stairs,JBGG,Oppo
1345,6.746736,-0.081,0.8096,0.0845,0.818,Stairs,JBGG,Oppo
1346,6.75157,-0.0832,0.8189,0.0879,0.828,Stairs,JBGG,Oppo
1347,6.756465,-0.0915,0.8343,0.0882,0.844,Stairs,JBGG,Oppo
1348,6.762413,-0.0928,0.8423,0.1001,0.853,Stairs,JBGG,Oppo
1349,6.768212,-0.1024,0.8541,0.116,0.868,Stairs,JBGG,Oppo
1350,6.771662,-0.111,0.868,0.1373,0.886,Stairs,JBGG,Oppo
1351,6.77673,-0.1242,0.8734,0.1624,0.897,Stairs,JBGG,Oppo
1352,6.781807,-0.1392,0.8778,0.1795,0.907,Stairs,JBGG,Oppo
1353,6.787107,-0.1548,0.8824,0.1996,0.918,Stairs,JBGG,Oppo
1354,6.791723,-0.1606,0.8883,0.2028,0.925,Stairs,JBGG,Oppo
1355,6.799243,-0.1662,0.8916,0.204,0.93,Stairs,JBGG,Oppo
1356,6.802422,-0.1755,0.9005,0.1979,0.939,Stairs,JBGG,Oppo
1357,6.807097,-0.1788,0.9054,0.1803,0.94,Stairs,JBGG,Oppo
1358,6.811907,-0.1841,0.9056,0.1702,0.94,Stairs,JBGG,Oppo
1359,6.817971,-0.1736,0.9147,0.1534,0.944,Stairs,JBGG,Oppo
1360,6.821842,-0.1634,0.9068,0.1287,0.93,Stairs,JBGG,Oppo
1361,6.827045,-0.1425,0.9007,0.1216,0.92,Stairs,JBGG,Oppo
1362,6.83223,-0.1166,0.886,0.1062,0.9,Stairs,JBGG,Oppo
1363,6.836867,-0.0937,0.8748,0.085,0.884,Stairs,JBGG,Oppo
1364,6.842002,-0.0758,0.8646,0.0766,0.871,Stairs,JBGG,Oppo
1365,6.847276,-0.0651,0.8677,0.0542,0.872,Stairs,JBGG,Oppo
1366,6.85202,-0.0474,0.8741,0.0276,0.876,Stairs,JBGG,Oppo
1367,6.857146,-0.0365,0.889,0.0248,0.89,Stairs,JBGG,Oppo
1368,6.862399,-0.0218,0.8983,0.0346,0.899,Stairs,JBGG,Oppo
1369,6.867145,-0.0128,0.9091,0.0353,0.91,Stairs,JBGG,Oppo
1370,6.872049,-0.0071,0.9244,0.0598,0.926,Stairs,JBGG,Oppo
1371,6.877548,-0.0077,0.9422,0.0766,0.945,Stairs,JBGG,Oppo
1372,6.88224,-0.0201,0.9672,0.1028,0.973,Stairs,JBGG,Oppo
1373,6.887326,-0.0375,0.9818,0.1231,0.99,Stairs,JBGG,Oppo
1374,6.89235,-0.0583,0.9916,0.1367,1.003,Stairs,JBGG,Oppo
1375,6.89753,-0.0663,0.9999,0.1516,1.014,Stairs,JBGG,Oppo
1376,6.901995,-0.0814,1.0051,0.1563,1.02,Stairs,JBGG,Oppo
1377,6.907393,-0.0844,1.0102,0.1686,1.028,Stairs,JBGG,Oppo
1378,6.914108,-0.0895,1.0168,0.1666,1.034,Stairs,JBGG,Oppo
1379,6.91756,-0.0975,1.0254,0.1661,1.043,Stairs,JBGG,Oppo
1380,6.922774,-0.1024,1.0359,0.1546,1.052,Stairs,JBGG,Oppo
1381,6.927674,-0.0912,1.0351,0.1593,1.051,Stairs,JBGG,Oppo
1382,6.932348,-0.0827,1.0383,0.1553,1.053,Stairs,JBGG,Oppo
1383,6.937269,-0.0739,1.0347,0.163,1.05,Stairs,JBGG,Oppo
1384,6.942339,-0.0621,1.0425,0.1581,1.056,Stairs,JBGG,Oppo
1385,6.947883,-0.0487,1.0452,0.1521,1.057,Stairs,JBGG,Oppo
1386,6.952495,-0.0323,1.0503,0.1451,1.061,Stairs,JBGG,Oppo
1387,6.957548,0.0001,1.0493,0.1537,1.06,Stairs,JBGG,Oppo
1388,6.962595,0.0169,1.0523,0.159,1.064,Stairs,JBGG,Oppo
1389,6.967281,0.0326,1.0671,0.1595,1.079,Stairs,JBGG,Oppo
1390,6.972688,0.0296,1.072,0.1612,1.084,Stairs,JBGG,Oppo
1391,6.977968,0.0338,1.0813,0.1568,1.093,Stairs,JBGG,Oppo
1392,6.98272,0.0255,1.0908,0.1602,1.103,Stairs,JBGG,Oppo
1393,6.987812,0.0235,1.1046,0.1681,1.118,Stairs,JBGG,Oppo
1394,6.992728,0.0159,1.1209,0.1873,1.137,Stairs,JBGG,Oppo
1395,6.997748,0.012,1.1424,0.2096,1.162,Stairs,JBGG,Oppo
1396,7.002539,0.001,1.1612,0.2179,1.181,Stairs,JBGG,Oppo
1397,7.007827,-0.0066,1.1712,0.224,1.192,Stairs,JBGG,Oppo
1398,7.013045,-0.0091,1.1866,0.2336,1.209,Stairs,JBGG,Oppo
1399,7.017753,-0.0218,1.2043,0.2267,1.226,Stairs,JBGG,Oppo
1400,7.023028,-0.0399,1.2225,0.2208,1.243,Stairs,JBGG,Oppo
1401,7.029851,-0.0646,1.2197,0.2094,1.239,Stairs,JBGG,Oppo
1402,7.03345,-0.079,1.2057,0.2101,1.226,Stairs,JBGG,Oppo
1403,7.03788,-0.09,1.1822,0.204,1.203,Stairs,JBGG,Oppo
1404,7.042864,-0.0761,1.1483,0.2059,1.169,Stairs,JBGG,Oppo
1405,7.047706,-0.0416,1.1304,0.1998,1.149,Stairs,JBGG,Oppo
1406,7.052918,0.0066,1.1197,0.1893,1.136,Stairs,JBGG,Oppo
1407,7.058377,0.0511,1.1232,0.19,1.14,Stairs,JBGG,Oppo
1408,7.062998,0.0975,1.1316,0.1803,1.15,Stairs,JBGG,Oppo
1409,7.068085,0.1333,1.1514,0.1678,1.171,Stairs,JBGG,Oppo
1410,7.073068,0.1643,1.1539,0.1516,1.175,Stairs,JBGG,Oppo
1411,7.078373,0.187,1.1383,0.1392,1.162,Stairs,JBGG,Oppo
1412,7.083185,0.1997,1.1344,0.1434,1.161,Stairs,JBGG,Oppo
1413,7.088166,0.2076,1.1241,0.1521,1.153,Stairs,JBGG,Oppo
1414,7.093075,0.1919,1.1202,0.1844,1.151,Stairs,JBGG,Oppo
1415,7.098324,0.1653,1.1158,0.2226,1.15,Stairs,JBGG,Oppo
1416,7.103125,0.1326,1.1224,0.2621,1.16,Stairs,JBGG,Oppo
1417,7.111683,0.0998,1.1358,0.3047,1.18,Stairs,JBGG,Oppo
1418,7.113215,0.0685,1.1514,0.3411,1.203,Stairs,JBGG,Oppo
1419,7.118391,0.0394,1.1661,0.3564,1.22,Stairs,JBGG,Oppo
1420,7.124319,0.0166,1.1676,0.3706,1.225,Stairs,JBGG,Oppo
1421,7.128422,0.0108,1.1688,0.3765,1.228,Stairs,JBGG,Oppo
1422,7.133212,-0.0145,1.1703,0.3711,1.228,Stairs,JBGG,Oppo
1423,7.138282,-0.0336,1.171,0.3599,1.226,Stairs,JBGG,Oppo
1424,7.143442,-0.0544,1.1554,0.354,1.21,Stairs,JBGG,Oppo
1425,7.148411,-0.0705,1.1351,0.3557,1.192,Stairs,JBGG,Oppo
1426,7.153465,-0.079,1.0989,0.3631,1.16,Stairs,JBGG,Oppo
1427,7.158559,-0.07,1.0584,0.3694,1.123,Stairs,JBGG,Oppo
1428,7.163683,-0.0578,1.0256,0.3709,1.092,Stairs,JBGG,Oppo
1429,7.168638,-0.0434,1.0009,0.3631,1.066,Stairs,JBGG,Oppo
1430,7.173989,-0.028,0.9906,0.3487,1.051,Stairs,JBGG,Oppo
1431,7.178742,-0.0113,0.9911,0.3338,1.046,Stairs,JBGG,Oppo
1432,7.183556,0.0135,0.9946,0.3088,1.042,Stairs,JBGG,Oppo
1433,7.188875,0.0157,0.9931,0.2981,1.037,Stairs,JBGG,Oppo
1434,7.193499,0.0282,0.996,0.3005,1.041,Stairs,JBGG,Oppo
1435,7.198491,0.034,1.0021,0.3235,1.054,Stairs,JBGG,Oppo
1436,7.203495,0.0289,1.0019,0.3406,1.059,Stairs,JBGG,Oppo
1437,7.210605,0.0157,0.9978,0.368,1.064,Stairs,JBGG,Oppo
1438,7.214325,0.0079,0.9921,0.3907,1.066,Stairs,JBGG,Oppo
1439,7.218782,-0.0001,0.9894,0.4137,1.072,Stairs,JBGG,Oppo
1440,7.225118,-0.0064,0.9902,0.4273,1.078,Stairs,JBGG,Oppo
1441,7.228638,-0.0152,0.9941,0.4366,1.086,Stairs,JBGG,Oppo
1442,7.233721,-0.0385,0.9848,0.4328,1.076,Stairs,JBGG,Oppo
1443,7.239447,-0.0712,0.9836,0.4207,1.072,Stairs,JBGG,Oppo
1444,7.2438,-0.1079,0.9757,0.3814,1.053,Stairs,JBGG,Oppo
1445,7.248759,-0.1242,0.9618,0.3445,1.029,Stairs,JBGG,Oppo
1446,7.254004,-0.1436,0.954,0.3015,1.011,Stairs,JBGG,Oppo
1447,7.25884,-0.1431,0.9333,0.2511,0.977,Stairs,JBGG,Oppo
1448,7.263667,-0.1371,0.9151,0.2106,0.949,Stairs,JBGG,Oppo
1449,7.268723,-0.1318,0.8965,0.1688,0.922,Stairs,JBGG,Oppo
1450,7.274147,-0.1194,0.8716,0.1341,0.89,Stairs,JBGG,Oppo
1451,7.279023,-0.1012,0.8508,0.106,0.863,Stairs,JBGG,Oppo
1452,7.284122,-0.0827,0.832,0.0769,0.84,Stairs,JBGG,Oppo
1453,7.288957,-0.0646,0.8166,0.0512,0.821,Stairs,JBGG,Oppo
1454,7.294169,-0.0483,0.8044,0.0288,0.806,Stairs,JBGG,Oppo
1455,7.298841,-0.0326,0.7907,0.026,0.792,Stairs,JBGG,Oppo
1456,7.303932,-0.0087,0.7893,0.0314,0.79,Stairs,JBGG,Oppo
1457,7.310034,-0.0055,0.7863,0.0383,0.787,Stairs,JBGG,Oppo
1458,7.314018,-0.0003,0.7922,0.0664,0.795,Stairs,JBGG,Oppo
1459,7.318983,-0.0008,0.8032,0.0969,0.809,Stairs,JBGG,Oppo
1460,7.324022,-0.0164,0.823,0.1324,0.834,Stairs,JBGG,Oppo
1461,7.328985,-0.0297,0.8404,0.1823,0.86,Stairs,JBGG,Oppo
1462,7.333991,-0.0385,0.8594,0.2274,0.89,Stairs,JBGG,Oppo
1463,7.339048,-0.0473,0.8765,0.2758,0.92,Stairs,JBGG,Oppo
1464,7.343963,-0.0721,0.8907,0.3147,0.947,Stairs,JBGG,Oppo
1465,7.348939,-0.0886,0.8986,0.3467,0.967,Stairs,JBGG,Oppo
1466,7.354587,-0.1054,0.8863,0.3611,0.963,Stairs,JBGG,Oppo
1467,7.359201,-0.1266,0.8775,0.3577,0.956,Stairs,JBGG,Oppo
1468,7.364202,-0.1347,0.8672,0.3377,0.94,Stairs,JBGG,Oppo
1469,7.369296,-0.1371,0.8511,0.311,0.916,Stairs,JBGG,Oppo
1470,7.37439,-0.1324,0.8418,0.2685,0.893,Stairs,JBGG,Oppo
1471,7.37942,-0.1196,0.8254,0.2382,0.867,Stairs,JBGG,Oppo
1472,7.384535,-0.1089,0.8164,0.1947,0.846,Stairs,JBGG,Oppo
1473,7.389451,-0.0947,0.8061,0.1593,0.827,Stairs,JBGG,Oppo
1474,7.394356,-0.0854,0.7873,0.1324,0.803,Stairs,JBGG,Oppo
1475,7.399513,-0.0697,0.7788,0.1216,0.791,Stairs,JBGG,Oppo
1476,7.407787,-0.059,0.7732,0.1052,0.783,Stairs,JBGG,Oppo
1477,7.409924,-0.0504,0.7648,0.0931,0.772,Stairs,JBGG,Oppo
1478,7.414711,-0.0465,0.7597,0.0874,0.766,Stairs,JBGG,Oppo
1479,7.420282,-0.0404,0.758,0.0859,0.764,Stairs,JBGG,Oppo
1480,7.424832,-0.0334,0.7472,0.0913,0.754,Stairs,JBGG,Oppo
1481,7.429906,-0.0169,0.7404,0.0896,0.746,Stairs,JBGG,Oppo
1482,7.434737,-0.0015,0.7429,0.0847,0.748,Stairs,JBGG,Oppo
1483,7.439822,-0.0015,0.7348,0.0708,0.738,Stairs,JBGG,Oppo
1484,7.444893,0.0061,0.7436,0.0659,0.747,Stairs,JBGG,Oppo
1485,7.449883,0.0128,0.7504,0.0691,0.754,Stairs,JBGG,Oppo
1486,7.455002,0.0101,0.7709,0.0712,0.774,Stairs,JBGG,Oppo
1487,7.460163,0.0037,0.7895,0.0796,0.794,Stairs,JBGG,Oppo
1488,7.464761,-0.0089,0.8074,0.0967,0.813,Stairs,JBGG,Oppo
1489,7.470058,-0.0282,0.8296,0.1125,0.838,Stairs,JBGG,Oppo
